Title,Link,Description,Tags
Manav Garima Yojana,https://www.myscheme.gov.in/schemes/mgy,The scheme offers financial assistance to Scheduled Caste individuals who wish to establish cottage industries for self-employment without requiring bank loans. Employment/tool kits are provided to those who seek self-employment opportunities.,"Tool Kits, SC, Trade, Self-employment"
Manav Kalyan Yojana,https://www.myscheme.gov.in/schemes/mky-gujarat,"The scheme provides toolkit assistance (e-vouchers) to economically weak individuals (annual income ≤ ₹6,00,000/-) for self-employment in 10 trades like dairy, plumbing, and beauty parlors. Beneficiaries include SC/ST, nomadic tribes, and BPL families.","Toolkit, Employment, Trade, Artisan, Voucher"
Market Development Assistance to MSMEs: Assistance to MSME Manufacturing Sector Participation in the Exhibition (National and International),https://www.myscheme.gov.in/schemes/mdameni,"The scheme ""Assistance to MSME Manufacturing Sector Participation in the Exhibition (National and International)"" under the ""Market Development Assistance to MSMEs"" aims to offer reimbursement for stall rent, product literature, and display materials to MSMEs participating in exhibitions.","Start Up, Entrepreneurship, Exhibition, MSMEs"
Market Support Scheme for Smaller Business Units,https://www.myscheme.gov.in/schemes/mssfsbu,"The objective of the ""Market Support Scheme for Smaller Business Units"" is to provide Market Support to the eligible IT Units in Goa. A reimbursement of 50% of the exhibition rental cost will be provided for participating in national/ international exhibitions, limited to 9 square meter of space.","Market, Business, Reimbursement, Company, Exhibition"
Market Development Assistance to MSMEs: Assistance to Organizers for Organizing Industrial Exhibitions in Gujarat,https://www.myscheme.gov.in/schemes/mdameao,"The scheme ""Assistance to Organizers for Organizing Industrial Exhibitions in Gujarat"" under the ""Market Development Assistance to MSMEs"" aims to provide financial assistance to organizers of industrial exhibitions in Gujarat.","Start Up, Entrepreneurship, Exhibition, MSMEs"
Marketing Assistance Scheme,https://www.myscheme.gov.in/schemes/mas,"The ""Marketing Assistance Scheme"" aims to empower SC leather artisans by enabling them to market their products through Lidkar Leather Emporia under the Lidkar brand. It helps artisans avoid exploitation by private dealers and provides regular procurement of their products based on demand.","Financial Assistance, Marketing, Artisans, Leather"
Marketing Development Assistance Scheme,https://www.myscheme.gov.in/schemes/mdas,The Marketing Development Assistance (MDA) Scheme under the Overseas Promotion & Publicity (OPP) Scheme aims to support the promotion and marketing of Indian tourism in overseas markets.,"Tourism, Financial Assistance, Promotion, Operators, International"
Meghalaya Any Business Venture Scheme,https://www.myscheme.gov.in/schemes/mabvs,"The Meghalaya Any Business Ventures Scheme, part of the Chief Minister’s CM-ELEVATE Program, provides financial support to 50 entrepreneurs across the state to start their own businesses.","Business, Entrepreneurs, Subsidy, EMI Support, Loan"
Matching Grant Scheme,https://www.myscheme.gov.in/schemes/mgs-goa,"Under the “Matching Grant Scheme”, the Start-ups that raise funds from a registered/recognized funding source prior to the product launch phase will be provided 25% of the matching funds or a maximum benefit of ₹ 25,00,000, at proportionate ownership of stock, subsequent to due diligence by the SPC.","Business, Entrepreneur, Grant, Startup"
Meghalaya Cinema Theatre Scheme,https://www.myscheme.gov.in/schemes/mcts,The scheme's objective is to promote youth entrepreneurship and employment in Meghalaya by supporting cinema theatres while preserving the state’s cultural heritage.,"Cinema, Theatre, Gaming Zones, Movie Watching"
Meghalaya Sericulture & Weaving Scheme,https://www.myscheme.gov.in/schemes/msws,The scheme aims to promote entrepreneurship in sericulture and weaving by providing financial support. It also focuses on strengthening Eri and Muga silk production and promoting Meghalaya’s yarn and fabric in national and global markets.,"Yarn And Fabric, International Silk, Eri Silk, Sericulture"
Merit Loan Scheme for Good Borrowers,https://www.myscheme.gov.in/schemes/mlsgb,"The scheme aims to assist the units of PIPDIC whose loan accounts are classified as Standard Assets continuously for 3 years. The assistance is provided for construction of additional building, purchase of additional machineries & equipments essential for expansion /modernisation / diversification.","Entrepreneur, Industry, Loan, Investment, Merit, Financial Assistance"
Micro Credit Finance (NSFDC),https://www.myscheme.gov.in/schemes/mcfnsfdc,"The scheme is implemented by the National Scheduled Castes Finance & Development Corporation, Ministry of Social Justice & Empowerment, Govt. of India. Under this scheme, loans are provided to individuals from the SC community for units costing up to ₹1,40,000/- for income-generating activities.","Micro Credit, NSFDC, Loan, Self-employment, Scheduled Caste"
Micro Finance Scheme (GNDTDC),https://www.myscheme.gov.in/schemes/mfgntdnt,"The scheme promotes self-employment among Nomadic and Denotified Tribes by offering loan up to ₹1,25,000 at a concessional interest rate to help start small-scale businesses or enterprises.","Small Scale Business, Self-employment, Loan, Nomadic Tribes, Denotified Tribes"
Micro Credit Finance,https://www.myscheme.gov.in/schemes/mcf,"Under the Micro Credit Finance Scheme, beneficiaries from the Charmkar Community receive financial assistance of up to ₹50,000 at an interest rate of 5% per annum. This assistance includes a subsidy of ₹10,000, with the remaining amount provided as a loan.","BPL, Below Poverty Line, Financial Assistance, Employment, Credit"
Micro Finance Scheme for Self Help Groups (GTKVN),https://www.myscheme.gov.in/schemes/mfsfshg,"The scheme aims to economically empower women from Thakor and Koli castes through self-employment opportunities via Self Help Groups (SHGs). Under this scheme, eligible members of SHGs receive a loan up to ₹60,000/- at low interest to start or expand small-scale businesses/enterprises.","SHG, Business, Loan, Enterpreneurship, Self-employment, Thakor Caste, Koli Caste"
Prime Small Enterprise Empowerment and Development(SEED) Scheme,https://www.myscheme.gov.in/schemes/pseeads,Under the scheme provides financial support for setting up or expanding small business ventures. It primarily targets the unorganized sector and underserved business activities that contribute significantly to the local economy but have historically lacked institutional support.,"Small Enterprise, Empowerment, Business, Loans"
Production Linked Incentive (PLI) Scheme for Pharmaceuticals,https://www.myscheme.gov.in/schemes/pli-pharma,The scheme provides financial incentives on the incremental sales (over Base Year) of pharmaceutical goods and in-vitro diagnostic medical devices to selected applicants based on pre-defined selection criteria. The applicant must be a manufacturer of pharmaceutical goods.,"Manufacturer, Entrepreneur, Company, Incentive, Investment, Production, Pharmaceutical"
Pradhan Mantri Matsya Sampada Yojana: Refrigerated Vehicles – Haryana,https://www.myscheme.gov.in/schemes/sfrv,"The scheme aims to enhance cold chain infrastructure & ensure hygienic and efficient fish transportation. Under this scheme, financial assistance is provided to fishers for purchasing refrigerated vehicles to maintain the freshness & quality of fish during post-harvest handling & transportation.","Financial Assistance, Refrigerated Vehicle, Fishermen, Fish, Fish Transport"
Pradhan Mantri Matsya Sampada Yojana: Motor Cycle with Ice Box - Haryana,https://www.myscheme.gov.in/schemes/mcwibs,"The scheme aims to strengthen fish transportation infrastructure and ensure the freshness and quality of fish during transit. Under this scheme, financial assistance is provided to fishers for purchasing motorcycles equipped with ice boxes, ensuring efficient and hygienic fish transport.","Subsidy, Fishermen, Motorcycle, Fish, Ice Box, Fisheries"
Pradhan Mantri Virasat ka Samvardhan,https://www.myscheme.gov.in/schemes/pm-vikas,"PM VIKAS is a Central sector scheme that focuses on socio-economic empowerment of six notified minorities in the country through skilling & training, women leadership & empowerment and education. The scheme integrates erstwhile skilling & education schemes of the Ministry of Minority Affairs.","Skill Development, Women Entrepeneurship, Education Of School Dropouts, Socio-economic Empowerment, Minorities"
Preferential Purchase Incentives for Micro and Small Enterprises Scheme,https://www.myscheme.gov.in/schemes/ppimses,"""Preferential Purchase Incentives for Micro and Small Enterprises Scheme"" aims to encourage and boost the Micro and Small Scale Enterprise Sector. Benefits such as price matching, reduced tender document costs, and priority in payments are provided to Micro and Small Enterprises.","Tax, Incentive, Purchase, Business, Entrepreneur, MSME, Industry, Commerce"
Prime Minister's Employment Generation Programme,https://www.myscheme.gov.in/schemes/pmegp,"Launched in August 2008, Prime Minister's Employment Generation Programme (PMEGP) is a credit-linked subsidy scheme, administered by the Ministry of Micro, Small and Medium Enterprises (MSME). PMEGP aims to generate employment opportunities through the establishment of micro-enterprises in","Financial Assistance, Loan, Entrepreneur, Projects, Micro Enterprises"
Production Linked Incentive (PLI) Scheme for White Goods (Air Conditioners and LED Lights),https://www.myscheme.gov.in/schemes/pliwg,"The scheme targets manufacturers of components / sub-assemblies of Air Conditioners & LED Lights and offers 4–6% incentive on incremental sales to boost localization, reduce imports, and build a domestic supply chain.","PLI, White Goods, DPIIT, AC, LED, Incentive"
Production Linked Incentive Scheme (PLI) for IT Hardware,https://www.myscheme.gov.in/schemes/pliit,"The scheme aims to boost domestic manufacturing and attract investment in IT hardware. Through this scheme, financial incentives are provided to eligible manufacturers based on incremental sales.","Manufacturing, Laptops, Tablets, All In One PCs, Investment, Boost Domestic Manufacturing"
Production Linked Incentive Scheme For Automobile And Auto Component Industry,https://www.myscheme.gov.in/schemes/plisaaci,The government of India has launched the scheme “Production Linked Incentive (PLI) Scheme for Automobile and Auto Components Industry” in India to enhance India’s Manufacturing Capabilities for Advanced Automotive Products.,"Automobile, Auto Component, Incentive, Automotive, Industry"
Production Linked Incentive Scheme (PLI) for IT Hardware Scheme 2.O,https://www.myscheme.gov.in/schemes/pliit20,"The scheme aims to promote domestic manufacturing of Laptops, Tablets, All-in-One PCs, Servers, and Ultra Small Form Factor (USFF) devices in India through production-linked financial incentives.","Investment, Financial Incentive, Domestic Manufacturing, Laptops, Tablets, All In One PCs, Ultra Small Form Factor"
