Title,Link,Description,Tags
"Matritva, Shishu Evam Baalika Madad Yojana",https://www.myscheme.gov.in/schemes/mesy,"""Maatrtv, Shishu Evan Baalika Madad Yojana"" is a initiative of Uttar Pradesh state Government to provide the financial assistance to the mother and her girl child.","Financial Assistance, Woman Empowerment, Girl Child"
Medical Termination of Pregnancy Scheme (PULWS),https://www.myscheme.gov.in/schemes/mtp-pulws,"The ""Medical Termination of Pregnancy Scheme (PULWS)"" is a Welfare Scheme by the ""Puducherry Unorganised Labourers' Welfare Society"", Labour Department, Union Territory of Puducherry. The Society extends ₹250/- to the member/ spouse of the member for the Medical Termination of Pregnancy.","Abortion, Pregnant, Medical, Hospital, Woman"
Mentally Retarded Children Benefit Scheme (HPBOCWWB),https://www.myscheme.gov.in/schemes/mrcbshpbocwwb,"In the scheme ""Mentally Retarded Children Benefit"" by the Himachal Pradesh Building and Other Construction Workers Welfare Board, an amount of ₹20,000/- per annum is provided to the registered workers to take care of their mentally retarded/disabled children.","Construction, Building, Labour, Child, Financial Assistance, Worker, Disability"
Micro Finance Scheme for Self Help Groups (GTKVN),https://www.myscheme.gov.in/schemes/mfsfshg,"The scheme aims to economically empower women from Thakor and Koli castes through self-employment opportunities via Self Help Groups (SHGs). Under this scheme, eligible members of SHGs receive a loan up to ₹60,000/- at low interest to start or expand small-scale businesses/enterprises.","SHG, Business, Loan, Enterpreneurship, Self-employment, Thakor Caste, Koli Caste"
Pradhan Mantri Surakshit Matritva Abhiyan,https://www.myscheme.gov.in/schemes/pmsma,"The scheme aims to provide fixed-day assured, comprehensive and quality antenatal care universally to all pregnant women in 2nd and 3rd trimester on the 9th of every month. It offers free comprehensive antenatal care services at government health facilities.","Maternal, Health, Antenatal, Pregnancy, Government, Women, Medical"
Pradhan Mantri Ujjwala Yojana 2.0,https://www.myscheme.gov.in/schemes/pmuy2,"Ministry of Petroleum and Natural Gas (MOPNG), introduced the ‘""Pradhan Mantri Ujjawala Yojana 2.0"" in India. The Pradhan Mantri Ujjawala Yojana (PMUY) is a scheme launched by the Government of India in 2016 to provide free LPG (liquefied petroleum gas) connections to women from below-poverty-line.","LPG, Cooking Fuel, Household, Women"
Pradhan Mantri Rashtriya Bal Puraskar,https://www.myscheme.gov.in/schemes/pmrbp,"The Pradhan Mantri Rashtriya Bal Puraskar (PMRBP) is organized to celebrate the energy, determination, ability, zeal, and enthusiasm of our children.","Bal Puraskar, Child Development, Achievement, Child Rights"
Pradhan Mantri Ujjwala Yojana,https://www.myscheme.gov.in/schemes/pmuy,A scheme by Ministry of Petroleum and Natural Gas for Providing free LPG connections to women belonging to the Below Poverty Line (BPL) households.,"Ujjwala, Women, BPL, Gas Cylinder, LPG Cylinder"
Pragati Scholarship Scheme For Girl Students (Technical Diploma),https://www.myscheme.gov.in/schemes/psgs-dip,A scholarship scheme by AICTE for Girl Students admitted in 1st or 2nd Year of the technical diploma course in an AICTE approved institution. The benefits are provided for a period of max. of 3 years for first-year students and a max. of 2 years for second-year admitted students (later entry).,"Scholarship, Girl, Diploma, Education, Student, Higher Education, College Fee"
Pragati Scholarship Scheme For Girl Students (Technical Degree),https://www.myscheme.gov.in/schemes/psgs-deg,A scholarship scheme by MoE for Girl Students admitted in 1st or 2nd Year of the technical degree course in an AICTE approved institution. The benefits are provided for max. 4 years for first-year admitted students and max. 3 years for second-year admitted students through lateral entry.,"Female, Scholarship, Degree, Student, Education, College Fee"
Prasuti Sahayata Yojana,https://www.myscheme.gov.in/schemes/psy,The Rajasthan Prasuti Sahayata Yojana is a scheme launched by the Government of Rajasthan to provide financial assistance to pregnant women from registered construction worker families in the state,"Women, Children, Delivery, Care, Pregnancy"
Pratibha Kiran Scholarship,https://www.myscheme.gov.in/schemes/pks,"Pratibha Kiran Scholarship has been launched by the Government of Madhya Pradesh. Through this scheme, scholarship will be provided every year to girl students living below the poverty line.","FINANCIAL ASSISTANCE, SCHOLARSHIP, HIGHER EDUCATION, BPL Girl Student"
"Procedure for Admission in Government Child Care Institution, Government Communication Home and Open Shelter Home",https://www.myscheme.gov.in/schemes/pagccigchosh,"The scheme aims to support orphaned, destitute, abandoned & vulnerable children by providing them with clothing, food, accommodation, medical care, education & other essential facilities in Government Child Care Institutions, Government Communication Homes, & Open Shelter Homes within the state.","Child Care Institution, Government Communication Home, Open Shelter Home, Orphan Children, Destitute Children, Abandoned Children"
"Procedure for Making ""Orphan Certificate"" for Getting Horizontal Reservation for Orphan Children",https://www.myscheme.gov.in/schemes/pmochro,"This certificate provides 5% horizontal reservation in Government/Non-Government services for affected children, including those whose both biological or adoptive parents have died within 21 years from the child’s birth. orphan children residing in voluntary or government-run homes within the state.","Orphan Child, Orphan Certificate, Horizontal Reservation"
Procedure for Admission to Government Women Welfare and Rehabilitation Centre and Women's Home,https://www.myscheme.gov.in/schemes/pagwwrcwh,"The scheme aims to provide support to women above 18 years of age who are orphans, destitute, abandoned, found on roads, or mentally and physically disabled. Such women are provided with clothing, food, accommodation, medical care, counselling, entertainment, and training facilities free of cost.","Women Welfare, Rehabilitation Center, Mahila Griha, Destitute Woman, Orphan, Abandoned Woman, Disabled Woman"
National Scheme Of Incentive To Girls For Secondary Education,https://www.myscheme.gov.in/schemes/nsigse,"The National Scheme of Incentive to Girls for Secondary Education promotes the girl child's enrolment of 14-18 years age group at secondary stage, who passes class 8th and subsequently drops out for various socio-economic reasons.","Incentive, Education, Girl Child, Pre-Matric"
Nawabihan Scheme,https://www.myscheme.gov.in/schemes/nscg,"The scheme aims to provide support and assistance, including legal aid and shelter, to women who are victims of domestic violence, as mandated by the Protection of Women from Domestic Violence Act 2005. This scheme ensures that affected women receive the necessary resources for their well-being.","Medical, Women, Consultation, Domestic Violence, Legal, Counselling"
Post Graduate Indira Gandhi Scholarship For Single Girl Child,https://www.myscheme.gov.in/schemes/pg-igssgc,"A scholarship scheme by the University Grants Commission for Girl students who are admitted in the first year of PG courses in any designated university or a postgraduate college, and happen to be the only girl child in the family. The amount of fellowship is ₹ 36,200/- per annum.","Scholarship, Girl Child"
Poshan Aahaar- Madhya Pradesh,https://www.myscheme.gov.in/schemes/pa-mp,"The scheme was implemented by the Women and Child Development Department, Government of Madhya Pradesh. Under this scheme, children from 6 months to 6 years, pregnant women, and malnourished children are given nutritious food through Anganwadis.","Poshan, Aahaar, Pregnant Woman, Child, Nutritious Food, Lactating Mother, Anganwadi"
Poshan Sudha,https://www.myscheme.gov.in/schemes/psgg,This scheme is a government initiative to provide nutrition and healthcare support to pregnant and lactating mothers in tribal districts of Gujarat.,"Pregnant Women, Child, Nutritional Support"
Orunodoi 3.0,https://www.myscheme.gov.in/schemes/aos,"Orunodoi, described as 'foremost bead' among the Ashtadash Mukutar Unnoyonee Maala was announced by then HFM in his Budget Speech 20-21. It envisages women empowerment, poverty alleviation and socio-economic inclusion of financially vulnerable women of the state through sustained financial assistanc","Female, Financial Assistance, DBT, Women, Household, Divyangjan, Assam, Axom, Financial Inclusion"
PURNA Scheme,https://www.myscheme.gov.in/schemes/psg,"The scheme aims to reduce malnutrition, anemia, and early marriage among adolescent girls in Gujarat by educating them on health, nutrition, life skills, and legal rights, while promoting self-empowerment through various activities.","Adolescent Girls, Nutrition, Vocational Training, Child Health, Malnutrition, Early Education"
Paalna Ghar (Crèche),https://www.myscheme.gov.in/schemes/pgc,The scheme aims to provide day care facilities for children aged 6 months to 6 years of working couples at a nominal monthly fee in Crèches.,"Palna Ghar, Creche, Childcare, Day Care"
Pada Pushti Karyakram,https://www.myscheme.gov.in/schemes/ppk,"The scheme aims to ensure access to supplementary nutrition by all children, residing in hard-to-reach villages where there is no Anganwadi centers. This programme is functioning as an extension of respective Anganwadi Centers in the hard-to-reach villages.","Supplementary Nutrition, Hard-to-Reach Village, Preschool Children, Meals, Anganwadi Center"
Rehabilitation of Cured Leprosy Persons: Marriage Incentives & Support,https://www.myscheme.gov.in/schemes/rclpmis,The scheme is designed to assist Cured Leprosy Persons who face social and economic challenges in arranging marriages for their daughters.,"Leprosy Persons, Rehabilitation, Marriage, Daughter, Girl, Women"
Reimbursement of Tuition Fees for Typewriting and Shorthand Courses for Children of Widows,https://www.myscheme.gov.in/schemes/rtftsccw,"“Reimbursement of Tuition Fees for Typewriting and Shorthand Courses for Children of Widows” by the Dept of Women & Child Development, Govt of Pondicherry, was introduced to encourage the children of widows to pursue Typewriting and Shorthand courses and facilitate the reimbursement of course fees.","Widow, Child, Education, Student, Reimbursement"
Rishi and Milan Khosla Scholarship Scheme,https://www.myscheme.gov.in/schemes/remkcy,The scheme aims to promote higher education among girl students in the state by providing scholarships to those pursuing their first year of post-graduation in various government colleges across Uttarakhand.,"Scholarship, Girl Student, Meritorious Student, Postgraduate"
