Title,Link,Description,Tags
Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Tuition Fees for Enhancement of Skill,https://www.myscheme.gov.in/schemes/setctfes,"The ""Scheme for Enhancement of Technical Competence and Manpower"" under the Gujarat Industrial Policy aims to bridge the industry’s skill gap, boost employment, and align workforce training with evolving technology and business needs.","Technical Competence, Manpower Solution, Industries, Skill Development"
Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Skill Development to MSME Sector,https://www.myscheme.gov.in/schemes/setcmamsme,"The ""Scheme for Enhancement of Technical Competence and Manpower"" under the Gujarat Industrial Policy aims to bridge the industry’s skill gap, boost employment, and align workforce training with evolving technology and business needs.","Technical Competence, Manpower Solution, Skill Development, Entrepreneurship Development, MSME"
Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Running Short-term Bridge Courses,https://www.myscheme.gov.in/schemes/setcmstbc,"The ""Scheme for Enhancement of Technical Competence and Manpower"" under the Gujarat Industrial Policy aims to bridge the industry’s skill gap, boost employment, and align workforce training with evolving technology and business needs.","Technical Competence, Manpower Solution, Skill Development, Short Term Bridge Courses, Entrepreneurship Development"
Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Setting-up of Specialized Skill Development Centers at Industry,https://www.myscheme.gov.in/schemes/setcmssdc,"The ""Scheme for Enhancement of Technical Competence and Manpower"" under the Gujarat Industrial Policy aims to bridge the industry’s skill gap, boost employment, and align workforce training with evolving technology and business needs.","Technical Competence, Manpower Solution, Specialized Skill Development Centers"
Scheme for Fruit and Vegetable Preservation and Training Program in Horticulture Department HRT 5,https://www.myscheme.gov.in/schemes/sfvptphdf,"The ""Scheme for Fruit and Vegetable Preservation and Training Program in Horticulture Department HRT 5"" aims to enhance the skills of women through training on value addition, preservation, and kitchen gardening of horticultural produce, while also providing a daily stipend and training support.","Horticultural Training, Fruit Preservation, Women Empowerment, Kitchen Gardening, Stipend"
Scheme for Financial Assistance to select States/UTs for Skill Development in Electronics System Design and Manufacturing (ESDM) sector,https://www.myscheme.gov.in/schemes/sutsesdm,"The scheme aims to enhance skill development capacity in the ESDM sector. Through this scheme, financial assistance and industry-relevant training are provided to students and unemployed youth.","Skill Development Program, Skill Upgradation, Students, Unemployed Youth, Capacity Building, Financial Assistance"
Scheme for Giving Awards to Traditional Artists,https://www.myscheme.gov.in/schemes/sfgatta-sa,"Through the ""Scheme for Giving Awards to Traditional Artists"", awards are conferred to the participant artists whose works are adjudged outstanding among the entries at the State-level Traditional Art Exhibition conducted by the Kuzhu. The awarded works are put on display for public view.","Artist, Award, Painting, Financial Assistance, Exhibition"
Scheme for Giving Awards to Senior Artists in Contemporary Art Field,https://www.myscheme.gov.in/schemes/sfgatsaicaf,"The ""Scheme for Giving Awards to Senior Artists in Contemporary Art Field"" was launched by the Art and Culture Department, Tamil Nadu. The scheme aims to encourage senior artists & develop the Painting & Sculpture arts by giving an award of ₹15,000/- at the state-level contemporary art exhibition.","Financial Assistance, Artists, Award, Exhibition"
Scheme for Giving Awards to Junior Artists in Contemporary Art Field,https://www.myscheme.gov.in/schemes/sfgatjsicat,"The ""Scheme for Giving Awards to Junior Artists in Contemporary Art Field"" was launched by the Art and Culture Department, Tamil Nadu. The scheme aims to encourage junior artists towards Painting & Sculpture arts by giving an award of ₹10,000/- at the state-level contemporary art exhibition.","Award, Financial Assistance, Artists, Exhibition"
Scheme for Giving Stipend to the Trainees Belonging to the Scheduled Caste/Scheduled Tribe Community Enrolled under Various Labour Welfare Centres in the State of Goa,https://www.myscheme.gov.in/schemes/sgstbscstcevlwcsg,"The scheme aims to give benefits under the Scheduled Caste Sub-Plan and Tribal Sub-Plan to Scheduled Caste and Scheduled Tribe trainees enrolled under various Labour Welfare Centres in the State of Goa. Eligible trainees receive a monthly stipend of ₹1,000/- to support their training in crafts.","Trainee, Stipend, Welfare, Labour, Training, Employment"
Scheme for Pension Benefits to the Journalists/Photojournalists,https://www.myscheme.gov.in/schemes/sfpbttjp,"""Scheme for Pension Benefits to the Journalists/photojournalists"" was launched by the Department of Information and Cultural Affairs, Govt. of Tripura aims to provide financial assistance in the form of a Pension of ₹1000/- to retired Journalists/ photojournalists.","Journalist, Pension, Financial Assistance, Retired, Senior Citizen"
Scheme for Providing Counseling to the Trainees of Government Industrial Training Institutes at Directorate of Skill Development & Entrepreneurship,https://www.myscheme.gov.in/schemes/spctgitidsde,"The scheme aims to provide youth-friendly counseling services in Government Industrial Training Institutes, delivered by appointed Counselors, to assist trainees suffering from mental, physical, or psychological stress. The benefit is the provision of a safe, confidential space.","Trainee, Counseling, Industry, Mental Health, Supervision"
Scheme for assistance for Start Ups/ Innovation: Assistance for Skill Development,https://www.myscheme.gov.in/schemes/sfasisd,"The ""Scheme for Assistance for Start Ups/ Innovation"" under the Gujarat Industrial Policy, aims to drive economic growth by generating jobs, fostering competition, and introducing next-gen solutions.","Start Up, Innovation, Entrepreneurship, Skill Development"
Sagar Samman Award- Sagar Samman Award for Gallantry,https://www.myscheme.gov.in/schemes/ssa-ssag,"Under this scheme, recognition is provided to Indian seafarers who risk their lives to save others or protect the marine environment.","Award, Seafarer, Bravery, Risk"
Sagar Samman Award- Sagar Samman Award for Excellence,https://www.myscheme.gov.in/schemes/ssa-ssae,This scheme aims to recognize high-level maritime contributions by providing recognition to individuals with sustained excellence.,"Award, Demonstrating, Leadership, Maritime Sector"
Sagar Samman Award- Sagar Samman Varuna Award,https://www.myscheme.gov.in/schemes/ssa-ssva,This scheme aims to recognize outstanding maritime contributions by providing top national recognition to distinguished maritime professionals.,"Award, Company, Firms, Organization, Association"
Saksham Jharkhand Kaushal Vikas Yojana,https://www.myscheme.gov.in/schemes/sjkvy,"The ""Saksham Jharkhand Kaushal Vikas Yojana"" is an initiative by the Jharkhand government to equip youth aged 18-35 years with quality skills training aligned with the National Skills Qualification Framework (NSQF). The scheme aims to create job opportunities for 70% of successful trainees.","Skill Development, Training, Youth, Job Opportunities"
Saksham Yuva Scheme,https://www.myscheme.gov.in/schemes/sys,"The scheme “Saksham Yuva Scheme” was launched by the Employment Department, Government of Haryana on 1st November, 2016 on the occasion of Haryana Swarn Jyanti to provide unemployment allowance & honorarium to the eligible post-graduate youth of Haryana.","Saksham Yuva, Employement, Youth, Unemployment, Allowance, Unemployed"
Scheme For Award Of Financial Assistance For Education To The Wards Of Beedi/Cine/IOMC/LSDM Workers – Pre & Post-Matric,https://www.myscheme.gov.in/schemes/safaew-bcew,"A scholarship scheme by the Directorate of Social Welfare, Ministry of Labour and Employment wherein financial assistance for education is provided to the Wards of Beedi/IOMC/LSDM Workers, varying from ₹1,000/- to ₹25,000/- per student per annum. The benefits are transferred through the DBT system.","Student, Scholarship, Financial Assistance"
Scheme for Action Research and Studies on Judicial Reforms,https://www.myscheme.gov.in/schemes/sarsjr,"The scheme provides financial assistance for undertaking action research, evaluation studies, monitoring studies, capacity building, publishing reports, and promoting innovative programmes in the areas of Justice Delivery, Legal Research, and Judicial Reforms.","Research, Judicial, Financial, Academy, Evaluation, Monitoring"
"Subsidy on Rehri alongwith (Stove, Gas Chulha, Utensil etc.) for the Fish/Fish Product Sale",https://www.myscheme.gov.in/schemes/rehrihr,"Under this scheme, financial assistance will be provided for purchase of a handcart along with essential items such as stove, gas chulha, utensils, etc., for fish and fish product sales. A subsidy of 60% on the total project cost of ₹60,000/- will be granted, amounting to ₹36,000/- per beneficiary.","Fish, Fish Products, Subsidy, Handcart, Scheduled Caste, Fish Farmer"
Supply of Tool Kits to their Trained Workers,https://www.myscheme.gov.in/schemes/stkk,"The A.P. Building & Other Construction Workers Welfare Board launched a welfare scheme ""Supply of Tool Kits Karnataka"" provides toolkits to construction workers who have undergone skill upgradation training in trades such as masonry, electrical, and plumbing.","Tool Kit, Construction Worker, Training, Skill Upgradation"
Swahid Dayal Das Panika Swaniyojan Achoni,https://www.myscheme.gov.in/schemes/sddpsa,The scheme aims to provide financial assistance to the self-employed youths belonging to the Tea Tribes and Adivasi community in Assam to encourage and initiate self-employment activities. The benefit is financial support for self-employed youth to enhance their capabilities.,"Youth, Employment, Entrepreneurship, Training, Financial Assistance"
Swanirbhar Naari,https://www.myscheme.gov.in/schemes/naari,"The Swanirbhar Naari scheme, initiated by the Directorate of Handloom & Textiles, Assam, aims to promote traditional hand-woven items by procuring them directly from indigenous weavers.","Handloom, Weavers, Procurement, Indigenous"
