Scheme_ID,Title,Category,Description,Tags,Link
0496d5e8,Award Of Scholarships To Young Artists In Different Cultural Fields,Education Learning,"The scheme “Award of Scholarships to Young Artists in Different Cultural Fields” was launched by the Ministry of Culture, Government of India.","Scholarship, Young Artists, Culture, Advanced Training, Music, Dance",https://www.myscheme.gov.in/schemes/asyadcf
989a7fa0,"Award Scheme for Candidates Selected in NDA, IMA, OTA, INA, IAF",Education Learning,"Under this scheme, a one-time award of ₹50,000/- is given to each candidate from Uttarakhand who has been selected for service at premier defence academies such as the NDA, IMA, OTA, INA, and IAF.","Award, Financial Assistance, Armed Forces Examination, NDA, IAF, IMA, OTA, INA",https://www.myscheme.gov.in/schemes/ascs
98f3f9c8,"Award for Success in State Public Service Commission, Union Public Service Commission Examination (MPBOCWWB)",Education Learning,"The State Public Service Commission and Union Public Service Commission Examination Success Award Scheme, 2012 provides an incentive to sons and daughters of registered construction workers, up to 45 years of age, selected in State or Union Public Service Commission exams.","Building, Construction, Education, Exam, Worker, Award",https://www.myscheme.gov.in/schemes/afsispscupsce
4fcc19fb,Award of Attendance Scholarship to Girl Students in the Middle Stage of Education,Education Learning,"""Award of Attendance Scholarship to Girl Students in the Middle Stage of Education"" was launched by the Directorate of School Education, UT of Puducherry aims to raise the enrolment of girls in schools in the age group of 11-14 years in the middle stage of education, and to avoid dropout.","Girl, Student, School, Scholarship, Education",https://www.myscheme.gov.in/schemes/aasgsmse
5ed9b866,Award of Adhoc Merit Grant (Special Incentive) to Scheduled Caste Students,Education Learning,The scheme is implemented as a sort of encouragement for the Scheduled Caste students who secure 65% or above marks in matriculation/SSLC Board of Examinations.,"Merit Grant, Scheduled Caste, Student, Cash Award",https://www.myscheme.gov.in/schemes/aamgsiscs
8797a480,Award of Cash Incentive to the Toppers at Regional Level and Students Scoring Centum in the Subjects Involving Theory in Secondary School Leaving Certificate/Secondary School Certificate/Intermediate/Higher Secondary Public Examinations in Government Schools in the Union Territory of Puducherry,Education Learning,The scheme aims to award cash incentives to encourage students in their education by recognizing top three regional rank holders and those scoring centum in theory subjects in Secondary School Leaving Certificate/Secondary School Certificate/Intermediate/Higher Secondary Exams in Govt. Schools.,"Student, Cash, Award, School, Education",https://www.myscheme.gov.in/schemes/acitrlsscstsslcsscihspegsutp
bcff083c,Award of Merit Scholarship for Agricultural Engineering Students (B.Tech 3rd/4th Year),Education Learning,The scheme aims to support meritorious students pursuing B.Tech in Agricultural Engineering in their 3rd and 4th years by providing scholarship of ₹2000/- per month for one year.,"Agricultural Engineering, Scholarship, Student, Merit",https://www.myscheme.gov.in/schemes/awardscholashipagriuk
956c6995,Award of Opportunity Cost to Parents of Scheduled Caste Girl Students,Education Learning,The objective of the scheme is to financially assist the SC parents for sending school their daughters who otherwise earn livelihood for the family engaging themselves in menial labour.,"Opportunity Cost, Parents, Scheduled Cast, Girl, Student",https://www.myscheme.gov.in/schemes/aocpscgs
021962b7,Award of Puducherry State Post-Matric Scholarship Scheme,Education Learning,The scheme make sure that no brilliant student is prevented on the grounds of poverty alone from pursuing the academic career. Scholarship is awarded to students in 11th & 12th standards who have secured promotion to the next higher class with 60% & 50% marks in 10th & 11th standard respectively.,"Student, School, Education, Scholarship, DBT",https://www.myscheme.gov.in/schemes/apspmss
c984679b,Award of Pre-Matric Scholarship to Other Economically Backward Class (OEBC) Students,Education Learning,"The ""Award of Pre-Matric Scholarship to Other Economically Backward Class (OEBC) Students"" initiated by the Department of Information & Publicity, Union Territory of Puducherry, is designed to extend financial assistance to OEBC students, mitigating the risk of dropouts due to financial constraints.","OEBC, Student, School, Education, Scholarship",https://www.myscheme.gov.in/schemes/apmsoebcs
56197e16,Aapki Beti Yojana,Education Learning,"Under the scheme, financial assistance of ₹2,100/- per year is provided to girls studying in Class 1 to 8 in government schools, belonging to families living below the poverty line (BPL) and whose both or one parent has passed away. Girls studying in Class 9 to 12 receive ₹2,500/- per year.","Financial Assistance, Girl Student, BPL, Below Poverty Line, Daughter",https://www.myscheme.gov.in/schemes/aby
ad9c1249,Aaws Bhatta Sahayata Yojana,Education Learning,The Aaws Bhatta Sahaayata Yojana Government of Madhya Pradesh runs this scheme for those poor students belonging to Scheduled Caste and Scheduled Tribe of its state whose college is very far from their house and they have to rent accommodation near the college to study.,"Student, Colleges, Financial Support, Educaction",https://www.myscheme.gov.in/schemes/absy
c119d28b,Academic Education (JKBOCWWB),Education Learning,"The ""Academic Education"" scheme by the JKBOCW Welfare Board, Labour Department, Jammu & Kashmir, provides financial assistance to regular students from Class 9th to Post-Graduation.","Worker, Construction, Labour, Student, Education",https://www.myscheme.gov.in/schemes/aejkbocwwb
ef5d49c3,Academic Scholarship Scheme (Labor Welfare Board Madhya Pradesh),Education Learning,"Under this scheme, up to two children of workers employed in industrial institutions/establishments covered under the Board are eligible for scholarship benefits. The scholarship is provided to students from Class 5th to 12th and higher education, who have passed their previous class.","Welfare, Labour, Education, Student, Financial Support",https://www.myscheme.gov.in/schemes/asslwbmp
2f91fb39,Access To Knowledge For Technology Development And Dissemination (A2K+) - Studies,Education Learning,"Access to Knowledge for Technology Development and Dissemination (A2K+) is a scheme targeted towards developing mechanisms to disseminate science, technology and innovation-related information to industries, research and academic institutions","Research, Technology, Proposal, Industry, Institution",https://www.myscheme.gov.in/schemes/a2ks
f17edc6b,Additional Financial Assistance for the Children of Persons Engaged in the Cleaning Profession,Education Learning,"This scheme aims to provide additional financial assistance of ₹500/- per month to children of individuals working in cleaning/sanitation profession. This assistance is given to students already receiving a scholarship under Post-Matric Scholarship Scheme, ensuring their continued education.","Scholarship, Post-Matric, Sanitation Worker, Scavenger, Student",https://www.myscheme.gov.in/schemes/pmsscpecp
98e9de6d,Adi Dravidar and Tribal Welfare Department-Hostels: Special Guides,Education Learning,The scheme provides hostel facilities to all boys and girls boarders studying up to XII Standard.,"Tribal Welfare, Adi Dravidar, Students, Hostels, Education, Accommodation",https://www.myscheme.gov.in/schemes/adthsg
3530c2ad,Adi Dravidar and Tribal Welfare Department: Scholarship-Public Examination Fee for 10th and 12th Std.,Education Learning,"The scheme provides reimbursement of public examination fees for 10th and 12th standard students from the Adi Dravidar, Tribal, and Adi Dravidar Converted to Christianity communities, with no income limit.","Tribal Welfare, Adi Dravidar, Examination Fee, Scholarship, Education",https://www.myscheme.gov.in/schemes/adtwspe
2d29309c,Adi Dravidar and Tribal Welfare Department: Scholarship-Free Education upto 12th Std. to All,Education Learning,"This scheme provides free education for Adi Dravidar, Tribal and Adi Dravidar (Converted to Christianity) students up to 12th standard, covering tuition fees, which are reimbursed by the government.","Tribal Welfare, Adi Dravidar, Free Education, Scholarship",https://www.myscheme.gov.in/schemes/adtwsfe
7c3d606e,Adi Dravidar and Tribal Welfare Department: Incentive/Award of Prizes-For Each Subjects,Education Learning,"The scheme offers cash awards to students from the Adi Dravidar, Tribal communities, and Adi Dravidar converts to Christianity for excelling in academic subjects in 10th and Plus 2 examinations.","Tribal Welfare, Adi Dravidar, Students, Incentive, Education, Prizes",https://www.myscheme.gov.in/schemes/adtwip
b1739937,Admission in Post Matric Hostel,Education Learning,"The scheme was launched on 1st January1900, the scheme ""Admission in Post Matric Hostel"" by the Backward Classes and Minorities Welfare Department, Government of Madhya Pradesh, provides free accommodation to backward class students to support their education.","Backward Classes, Student, Hostel, Education",https://www.myscheme.gov.in/schemes/aipmh
06d33629,Admission Process in All Government and Non-Government Schools of the State,Education Learning,"The scheme aims to provide free and accessible education for children from Class 1 to 8 by offering free education and essential learning materials, including books, shoe-bags, and meals, across all government and non-government schools in the state.","Free Education, Student, Anganwadi Bal Vatika, Admission In School",https://www.myscheme.gov.in/schemes/apiaguk
